game_date,pitcher_name,opponent,ballpark,fantasy_points,last_start_fp,season_avg_fp_prior,streamer_category
9/26/2025,Will Warren,BAL,NYY,12,11.3,9.078125,Probably Start
5/17/2025,Noah Cameron,STL,KCR,17.3,20.3,20.3,Do Not Start
5/23/2025,Noah Cameron,MIN,MIN,19.6,17.3,18.8,Questionable Start
5/28/2025,Noah Cameron,CIN,KCR,15.3,19.6,19.06666667,Probably Start
6/5/2025,Noah Cameron,STL,STL,17,15.3,18.125,Probably Start
6/10/2025,Noah Cameron,NYY,KCR,1.6,17,17.9,Questionable Start
6/15/2025,Noah Cameron,ATH,KCR,17,1.6,15.18333333,Probably Start
6/21/2025,Noah Cameron,SDP,SDP,5.3,17,15.44285714,Probably Start
6/27/2025,Noah Cameron,LAD,KCR,0,5.3,14.175,Do Not Start
7/2/2025,Noah Cameron,SEA,SEA,12.6,0,12.6,Probably Start
7/7/2025,Noah Cameron,PIT,KCR,25,12.6,12.6,Auto Start
7/13/2025,Noah Cameron,NYM,KCR,17.6,25,13.72727273,Probably Start
7/21/2025,Noah Cameron,CHC,CHC,15,17.6,14.05,Questionable Start
7/27/2025,Noah Cameron,CLE,KCR,22,15,14.12307692,Auto Start
8/2/2025,Noah Cameron,TOR,TOR,4.3,22,14.68571429,Questionable Start
8/9/2025,Noah Cameron,MIN,MIN,16.6,4.3,13.99333333,Probably Start
8/15/2025,Noah Cameron,CHW,KCR,12.3,16.6,14.15625,NA
8/20/2025,Noah Cameron,TEX,KCR,7.6,12.3,14.04705882,Auto Start
8/25/2025,Noah Cameron,CHW,CHW,-5,7.6,13.68888889,Auto Start
9/4/2025,Noah Cameron,LAA,KCR,4,-5,12.70526316,Questionable Start
9/9/2025,Noah Cameron,CLE,CLE,19,4,12.27,Probably Start
9/14/2025,Noah Cameron,PHI,PHI,24,19,12.59047619,Probably Start
9/20/2025,Noah Cameron,TOR,KCR,21.6,24,13.10909091,Questionable Start
9/26/2025,Noah Cameron,ATH,ATH,4.6,21.6,13.47826087,Probably Start
4/6/2025,Jackson Jobe,CHW,DET,8,2,2,Probably Start
4/12/2025,Jackson Jobe,MIN,MIN,22,8,5,Probably Start
4/18/2025,Jackson Jobe,KCR,DET,16,22,10.66666667,Probably Start
4/30/2025,Jackson Jobe,HOU,HOU,2,16,12,Probably Start
5/7/2025,Jackson Jobe,COL,COL,-9.4,2,10,Probably Start
5/12/2025,Jackson Jobe,BOS,DET,17.6,-9.4,6.766666667,Questionable Start
5/18/2025,Jackson Jobe,TOR,TOR,16,17.6,8.314285714,Probably Start
5/23/2025,Jackson Jobe,CLE,DET,8,16,9.275,Probably Start
5/28/2025,Jackson Jobe,SFG,DET,0.6,8,9.133333333,Probably Start
5/5/2025,Jack Dreyer,MIA,MIA,3.3,5,5,NA
5/19/2025,Jack Dreyer,ARI,LAD,-3,3.3,4.15,NA
6/17/2025,Jack Dreyer,SDP,LAD,4,-3,1.766666667,NA
6/24/2025,Jack Dreyer,COL,COL,-1,4,2.325,NA
4/6/2025,Bryan Woo,SFG,SFG,10,21,21,Auto Start
4/12/2025,Bryan Woo,TEX,SEA,24,10,15.5,Auto Start
4/18/2025,Bryan Woo,TOR,TOR,10,24,18.33333333,NA
4/24/2025,Bryan Woo,BOS,BOS,23,10,16.25,Auto Start
5/2/2025,Bryan Woo,TEX,TEX,30.3,23,17.6,Auto Start
5/7/2025,Bryan Woo,ATH,ATH,5,30.3,19.71666667,Auto Start
5/13/2025,Bryan Woo,NYY,SEA,20.3,5,17.61428571,Auto Start
5/18/2025,Bryan Woo,SDP,SDP,24,20.3,17.95,Auto Start
5/24/2025,Bryan Woo,HOU,HOU,9,24,18.62222222,Auto Start
5/30/2025,Bryan Woo,MIN,SEA,8.6,9,17.66,Auto Start
6/5/2025,Bryan Woo,BAL,SEA,10,8.6,16.83636364,Auto Start
6/11/2025,Bryan Woo,ARI,ARI,3,10,16.26666667,Auto Start
6/17/2025,Bryan Woo,BOS,SEA,29,3,15.24615385,Auto Start
6/23/2025,Bryan Woo,MIN,MIN,21,29,16.22857143,Auto Start
6/28/2025,Bryan Woo,TEX,TEX,20,21,16.54666667,Auto Start
7/4/2025,Bryan Woo,PIT,SEA,26,20,16.7625,Auto Start
7/10/2025,Bryan Woo,NYY,NYY,18.3,26,17.30588235,Auto Start
7/20/2025,Bryan Woo,HOU,SEA,9,18.3,17.36111111,Auto Start
7/25/2025,Bryan Woo,LAA,LAA,14,9,16.92105263,Auto Start
7/30/2025,Bryan Woo,ATH,ATH,5.3,14,16.775,NA
8/5/2025,Bryan Woo,CHW,SEA,31,5.3,16.22857143,Auto Start
8/10/2025,Bryan Woo,TBR,SEA,18,31,16.9,Auto Start
8/16/2025,Bryan Woo,NYM,NYM,16,18,16.94782609,Auto Start
8/22/2025,Bryan Woo,ATH,SEA,28,16,16.90833333,Auto Start
8/27/2025,Bryan Woo,SDP,SEA,15.6,28,17.352,Auto Start
9/2/2025,Bryan Woo,TBR,TBR,5,15.6,17.28461538,Auto Start
9/8/2025,Bryan Woo,STL,SEA,25,5,16.82962963,Auto Start
9/13/2025,Bryan Woo,LAA,SEA,28,25,17.12142857,Auto Start
9/19/2025,Bryan Woo,HOU,HOU,25,28,17.49655172,Auto Start
6/25/2025,Didier Fuentes,NYM,NYM,-9.7,3,3,Do Not Start
7/2/2025,Didier Fuentes,LAA,ATL,4.6,-9.7,-3.35,Questionable Start
7/8/2025,Didier Fuentes,ATH,ATH,-18,4.6,-0.7,Do Not Start
6/6/2025,Justin Wrobleski,STL,STL,6,-8,-8,Do Not Start
5/7/2025,Gunnar Hoglund,SEA,ATH,8.3,22,22,Questionable Start
5/14/2025,Gunnar Hoglund,LAD,LAD,2.3,8.3,15.15,Do Not Start
5/20/2025,Gunnar Hoglund,LAA,ATH,-0.4,2.3,10.86666667,Questionable Start
5/25/2025,Gunnar Hoglund,PHI,ATH,4,-0.4,8.05,NA
5/31/2025,Gunnar Hoglund,TOR,TOR,-9,4,7.24,Do Not Start
5/14/2025,Logan Henderson,CLE,CLE,18,26,26,Questionable Start
5/20/2025,Logan Henderson,BAL,MIL,23,18,22,Questionable Start
5/25/2025,Logan Henderson,PIT,PIT,12,23,22.33333333,NA
8/3/2025,Logan Henderson,WSN,WSN,9.3,12,19.75,Questionable Start
9/8/2025,Caden Dana,MIN,LAA,1.6,14,14,Do Not Start
9/16/2025,Caden Dana,MIL,MIL,-7.4,1.6,7.8,Do Not Start
9/21/2025,Caden Dana,COL,COL,13,-7.4,2.733333333,Do Not Start
9/27/2025,Caden Dana,HOU,LAA,10,13,5.3,Questionable Start
8/18/2025,Victor Mederos,CIN,LAA,0,3,3,Do Not Start
8/23/2025,Victor Mederos,CHC,LAA,-2,0,1.5,NA
5/26/2025,Hayden Birdsong,DET,DET,5.3,19,19,Questionable Start
6/1/2025,Hayden Birdsong,MIA,MIA,18.3,5.3,12.15,Probably Start
6/6/2025,Hayden Birdsong,ATL,SFG,6.3,18.3,14.2,Questionable Start
6/12/2025,Hayden Birdsong,COL,COL,10,6.3,12.225,Probably Start
6/20/2025,Hayden Birdsong,BOS,SFG,0.3,10,11.78,Probably Start
6/26/2025,Hayden Birdsong,MIA,SFG,-9,0.3,9.866666667,Probably Start
7/1/2025,Hayden Birdsong,ARI,ARI,5,-9,7.171428571,Questionable Start
7/6/2025,Hayden Birdsong,ATH,ATH,16,5,6.9,Do Not Start
7/21/2025,Hayden Birdsong,ATL,ATL,-15,16,7.911111111,Do Not Start
8/3/2025,Carson Whisenhunt,NYM,NYM,17.3,3,3,Do Not Start
8/9/2025,Carson Whisenhunt,WSN,SFG,3,17.3,10.15,Do Not Start
8/22/2025,Carson Whisenhunt,MIL,MIL,3,3,7.766666667,Do Not Start
8/27/2025,Carson Whisenhunt,CHC,SFG,9,3,6.575,Do Not Start
4/8/2025,Shane Smith,CLE,CLE,21,8.6,8.6,Questionable Start
4/13/2025,Shane Smith,BOS,CHW,10,21,14.8,Questionable Start
4/19/2025,Shane Smith,BOS,BOS,4.6,10,13.2,Questionable Start
4/24/2025,Shane Smith,MIN,MIN,22,4.6,11.05,Probably Start
4/30/2025,Shane Smith,MIL,CHW,8,22,13.24,Probably Start
5/5/2025,Shane Smith,KCR,KCR,8,8,12.36666667,Probably Start
5/10/2025,Shane Smith,MIA,CHW,21,8,11.74285714,Probably Start
5/16/2025,Shane Smith,CHC,CHC,10,21,12.9,Questionable Start
5/21/2025,Shane Smith,SEA,CHW,11,10,12.57777778,Questionable Start
5/28/2025,Shane Smith,NYM,NYM,1.6,11,12.42,Questionable Start
6/3/2025,Shane Smith,DET,CHW,21.3,1.6,11.43636364,Questionable Start
6/10/2025,Shane Smith,HOU,HOU,16,21.3,12.25833333,Probably Start
6/17/2025,Shane Smith,STL,CHW,-4.7,16,12.54615385,Probably Start
6/23/2025,Shane Smith,ARI,CHW,-8,-4.7,11.31428571,Questionable Start
7/1/2025,Shane Smith,LAD,LAD,-2.4,-8,10.02666667,Questionable Start
7/6/2025,Shane Smith,COL,COL,-2.7,-2.4,9.25,Questionable Start
7/11/2025,Shane Smith,CLE,CHW,8,-2.7,8.547058824,Questionable Start
8/1/2025,Shane Smith,LAA,LAA,6.3,8,8.516666667,Questionable Start
8/7/2025,Shane Smith,SEA,SEA,14,6.3,8.4,Questionable Start
8/13/2025,Shane Smith,DET,CHW,15,14,8.68,Questionable Start
8/19/2025,Shane Smith,ATL,ATL,5,15,8.980952381,Questionable Start
8/25/2025,Shane Smith,KCR,CHW,27,5,8.8,Questionable Start
8/30/2025,Shane Smith,NYY,CHW,16.3,27,9.591304348,Do Not Start
9/5/2025,Shane Smith,DET,DET,13,16.3,9.870833333,Questionable Start
9/11/2025,Shane Smith,TBR,CHW,19.6,13,9.996,Questionable Start
9/16/2025,Shane Smith,BAL,CHW,-2.7,19.6,10.36538462,Probably Start
9/23/2025,Shane Smith,NYY,NYY,12,-2.7,9.881481481,Do Not Start
9/28/2025,Shane Smith,WSN,WSN,30,12,9.957142857,Questionable Start
6/20/2025,Blade Tidwell,PHI,PHI,2.6,-12.4,-12.4,Do Not Start
9/5/2025,Mason Barnett,LAA,LAA,12,-5,-5,Do Not Start
9/10/2025,Mason Barnett,BOS,ATH,-0.4,12,3.5,Do Not Start
9/17/2025,Mason Barnett,BOS,BOS,2,-0.4,2.2,Do Not Start
9/26/2025,Mason Barnett,KCR,ATH,7.6,2,2.15,NA
9/16/2025,A.J. Blubaugh,TEX,HOU,13,8,8,Do Not Start
9/27/2025,A.J. Blubaugh,LAA,LAA,9,13,10.5,Do Not Start
7/28/2025,Troy Melton,ARI,DET,26,1,1,Do Not Start
8/13/2025,Troy Melton,CHW,CHW,25,26,13.5,Questionable Start
9/25/2025,Troy Melton,CLE,CLE,4.6,25,17.33333333,Questionable Start
4/4/2025,Spencer Schwellenbach,MIA,ATL,37,20,20,Auto Start
4/10/2025,Spencer Schwellenbach,PHI,ATL,12,37,28.5,Auto Start
4/15/2025,Spencer Schwellenbach,TOR,TOR,-4.4,12,23,Auto Start
4/21/2025,Spencer Schwellenbach,STL,ATL,14,-4.4,16.15,Auto Start
4/27/2025,Spencer Schwellenbach,ARI,ARI,10,14,15.72,Auto Start
5/3/2025,Spencer Schwellenbach,LAD,ATL,-7.4,10,14.76666667,Probably Start
5/8/2025,Spencer Schwellenbach,CIN,ATL,18,-7.4,11.6,Auto Start
5/13/2025,Spencer Schwellenbach,WSN,ATL,19,18,12.4,Auto Start
5/18/2025,Spencer Schwellenbach,BOS,BOS,14,19,13.13333333,Auto Start
5/25/2025,Spencer Schwellenbach,SDP,ATL,21,14,13.22,NA
5/31/2025,Spencer Schwellenbach,BOS,ATL,29.3,21,13.92727273,Auto Start
6/6/2025,Spencer Schwellenbach,SFG,SFG,8,29.3,15.20833333,Auto Start
6/11/2025,Spencer Schwellenbach,MIL,MIL,32,8,14.65384615,Auto Start
6/17/2025,Spencer Schwellenbach,NYM,ATL,13,32,15.89285714,Auto Start
6/23/2025,Spencer Schwellenbach,NYM,NYM,21,13,15.7,Auto Start
6/28/2025,Spencer Schwellenbach,PHI,ATL,32,21,16.03125,Auto Start
5/21/2025,Cade Horton,MIA,MIA,7.3,9,9,Probably Start
5/27/2025,Cade Horton,COL,CHC,15,7.3,8.15,Probably Start
6/3/2025,Cade Horton,WSN,WSN,15.3,15,10.43333333,Probably Start
6/8/2025,Cade Horton,DET,DET,4,15.3,11.65,Questionable Start
6/13/2025,Cade Horton,PIT,CHC,15.6,4,10.12,Probably Start
6/21/2025,Cade Horton,SEA,CHC,-0.4,15.6,11.03333333,Probably Start
6/27/2025,Cade Horton,HOU,HOU,-12,-0.4,9.4,Probably Start
7/3/2025,Cade Horton,CLE,CHC,19,-12,6.725,Questionable Start
7/9/2025,Cade Horton,MIN,MIN,1.6,19,8.088888889,Probably Start
7/20/2025,Cade Horton,BOS,CHC,14.6,1.6,7.44,Probably Start
7/26/2025,Cade Horton,CHW,CHW,21.3,14.6,8.090909091,Probably Start
8/1/2025,Cade Horton,BAL,CHC,18,21.3,9.191666667,Probably Start
8/6/2025,Cade Horton,CIN,CHC,24.6,18,9.869230769,Probably Start
8/13/2025,Cade Horton,TOR,TOR,23.6,24.6,10.92142857,Questionable Start
8/18/2025,Cade Horton,MIL,CHC,2.6,23.6,11.76666667,Probably Start
8/23/2025,Cade Horton,LAA,LAA,26,2.6,11.19375,Do Not Start
8/29/2025,Cade Horton,COL,COL,12,26,12.06470588,Questionable Start
9/3/2025,Cade Horton,ATL,CHC,20,12,12.06111111,Probably Start
9/9/2025,Cade Horton,ATL,ATL,19.3,20,12.47894737,Probably Start
9/16/2025,Cade Horton,PIT,PIT,20,19.3,12.82,Auto Start
9/23/2025,Cade Horton,NYM,CHC,7,20,13.16190476,Probably Start
8/28/2025,Adam Mazur,NYM,NYM,5,3.6,3.6,Do Not Start
9/2/2025,Adam Mazur,WSN,WSN,5,5,4.3,Do Not Start
9/9/2025,Adam Mazur,WSN,MIA,-5.7,5,4.533333333,Do Not Start
9/14/2025,Adam Mazur,DET,MIA,19,-5.7,1.975,Do Not Start
9/20/2025,Adam Mazur,TEX,TEX,3,19,5.38,Do Not Start
9/6/2025,Jonah Tong,CIN,CIN,9,18,18,Probably Start
9/12/2025,Jonah Tong,TEX,NYM,-17.4,9,13.5,Probably Start
9/18/2025,Jonah Tong,SDP,NYM,24,-17.4,3.2,Questionable Start
9/24/2025,Jonah Tong,CHC,CHC,-12,24,8.4,Questionable Start
8/16/2025,Luis Morales,LAA,ATH,16,5.6,5.6,Do Not Start
8/22/2025,Luis Morales,SEA,SEA,20,16,10.8,Do Not Start
8/27/2025,Luis Morales,DET,ATH,29,20,13.86666667,Questionable Start
9/1/2025,Luis Morales,STL,STL,18.6,29,17.65,Questionable Start
9/8/2025,Luis Morales,BOS,ATH,-3.4,18.6,17.84,Questionable Start
9/14/2025,Luis Morales,CIN,ATH,10,-3.4,14.3,Probably Start
9/20/2025,Luis Morales,PIT,PIT,11,10,13.68571429,Probably Start
9/27/2025,Luis Morales,KCR,ATH,6.6,11,13.35,Questionable Start
4/12/2025,Chase Dollander,SDP,SDP,13.6,10,10,Questionable Start
4/19/2025,Chase Dollander,WSN,COL,-6,13.6,11.8,Questionable Start
4/24/2025,Chase Dollander,KCR,KCR,-3.4,-6,5.866666667,Questionable Start
4/30/2025,Chase Dollander,ATL,COL,17.6,-3.4,3.55,Do Not Start
5/7/2025,Chase Dollander,DET,COL,-11,17.6,6.36,Do Not Start
5/12/2025,Chase Dollander,TEX,TEX,17,-11,3.466666667,Do Not Start
5/18/2025,Chase Dollander,ARI,ARI,11.6,17,5.4,Do Not Start
6/3/2025,Chase Dollander,MIA,MIA,1,11.6,6.175,NA
6/8/2025,Chase Dollander,NYM,COL,-7,1,5.6,Do Not Start
6/14/2025,Chase Dollander,ATL,ATL,7,-7,4.34,Do Not Start
6/19/2025,Chase Dollander,WSN,WSN,10,7,4.581818182,Do Not Start
6/25/2025,Chase Dollander,LAD,COL,5.6,10,5.033333333,Do Not Start
7/1/2025,Chase Dollander,HOU,COL,-13.4,5.6,5.076923077,Do Not Start
7/6/2025,Chase Dollander,CHW,COL,-3.4,-13.4,3.757142857,Do Not Start
8/11/2025,Chase Dollander,STL,STL,10,-3.4,3.28,Do Not Start
8/16/2025,Chase Dollander,ARI,COL,2.6,10,3.7,Do Not Start
8/21/2025,Chase Dollander,LAD,COL,-10.4,2.6,3.635294118,Do Not Start
8/27/2025,Chase Dollander,HOU,HOU,16,-10.4,2.855555556,Do Not Start
9/1/2025,Chase Dollander,SFG,COL,-3,16,3.547368421,Do Not Start
9/8/2025,Chase Dollander,LAD,LAD,15,-3,3.22,Do Not Start
9/7/2025,Mitch Farris,ATH,LAA,14,16,16,Do Not Start
9/13/2025,Mitch Farris,SEA,SEA,0,14,15,Do Not Start
9/19/2025,Mitch Farris,COL,COL,-4.7,0,10,NA
9/25/2025,Mitch Farris,KCR,LAA,5,-4.7,6.325,Do Not Start
4/2/2025,Paul Skenes,TBR,TBR,29,13.3,13.3,Auto Start
4/8/2025,Paul Skenes,STL,PIT,8,29,21.15,Auto Start
4/14/2025,Paul Skenes,WSN,PIT,24,8,16.76666667,Auto Start
4/19/2025,Paul Skenes,CLE,PIT,14,24,18.575,Auto Start
4/25/2025,Paul Skenes,LAD,LAD,27.3,14,17.66,Auto Start
5/1/2025,Paul Skenes,CHC,PIT,2,27.3,19.26666667,Auto Start
5/6/2025,Paul Skenes,STL,STL,13,2,16.8,Auto Start
5/12/2025,Paul Skenes,NYM,NYM,13,13,16.325,Auto Start
5/18/2025,Paul Skenes,PHI,PHI,27,13,15.95555556,Auto Start
5/23/2025,Paul Skenes,MIL,PIT,18,27,17.06,Auto Start
5/28/2025,Paul Skenes,ARI,ARI,26.6,18,17.14545455,Auto Start
6/3/2025,Paul Skenes,HOU,PIT,26,26.6,17.93333333,Auto Start
6/8/2025,Paul Skenes,PHI,PIT,25.6,26,18.55384615,Auto Start
6/13/2025,Paul Skenes,CHC,CHC,14,25.6,19.05714286,Auto Start
6/19/2025,Paul Skenes,DET,DET,15,14,18.72,Auto Start
6/25/2025,Paul Skenes,MIL,MIL,2,15,18.4875,Auto Start
7/1/2025,Paul Skenes,STL,PIT,14,2,17.51764706,Auto Start
7/6/2025,Paul Skenes,SEA,SEA,20,14,17.32222222,Auto Start
7/11/2025,Paul Skenes,MIN,MIN,12,20,17.46315789,Auto Start
7/21/2025,Paul Skenes,DET,PIT,25,12,17.19,Auto Start
7/27/2025,Paul Skenes,ARI,PIT,28,25,17.56190476,Auto Start
8/2/2025,Paul Skenes,COL,COL,8,28,18.03636364,Auto Start
8/7/2025,Paul Skenes,CIN,PIT,24,8,17.6,Auto Start
8/12/2025,Paul Skenes,MIL,MIL,0,24,17.86666667,Auto Start
8/18/2025,Paul Skenes,TOR,PIT,16,0,17.152,Auto Start
8/24/2025,Paul Skenes,COL,PIT,30,16,17.10769231,Auto Start
8/29/2025,Paul Skenes,BOS,BOS,19,30,17.58518519,Auto Start
9/4/2025,Paul Skenes,LAD,PIT,28,19,17.63571429,Auto Start
9/10/2025,Paul Skenes,BAL,BAL,21,28,17.99310345,Auto Start
9/16/2025,Paul Skenes,CHC,PIT,-0.4,21,18.09333333,Auto Start
9/24/2025,Paul Skenes,CIN,CIN,21,-0.4,17.49677419,Auto Start
5/4/2025,Logan Evans,TEX,TEX,6,14,14,Do Not Start
5/10/2025,Logan Evans,TOR,SEA,5,6,10,Do Not Start
5/16/2025,Logan Evans,SDP,SDP,18,5,8.333333333,NA
5/21/2025,Logan Evans,CHW,CHW,10,18,10.75,Questionable Start
5/27/2025,Logan Evans,WSN,SEA,26,10,10.6,Questionable Start
6/10/2025,Logan Evans,ARI,ARI,3,26,13.16666667,Do Not Start
7/3/2025,Logan Evans,KCR,SEA,14.6,3,11.71428571,Do Not Start
7/9/2025,Logan Evans,NYY,NYY,-8.4,14.6,12.075,Do Not Start
7/19/2025,Logan Evans,HOU,SEA,4,-8.4,9.8,Do Not Start
7/24/2025,Logan Evans,LAA,LAA,15,4,9.22,Do Not Start
7/29/2025,Logan Evans,ATH,ATH,-1.4,15,9.745454545,Do Not Start
8/3/2025,Logan Evans,TEX,SEA,12,-1.4,8.816666667,Do Not Start
8/9/2025,Logan Evans,TBR,SEA,12.3,12,9.061538462,Do Not Start
8/14/2025,Logan Evans,BAL,BAL,2,12.3,9.292857143,NA
3/28/2025,Yoshinobu Yamamoto,DET,LAD,14,18,18,Auto Start
4/4/2025,Yoshinobu Yamamoto,PHI,PHI,17,14,16,Auto Start
4/11/2025,Yoshinobu Yamamoto,CHC,LAD,29,17,16.33333333,Auto Start
4/18/2025,Yoshinobu Yamamoto,TEX,TEX,31,29,19.5,Auto Start
4/25/2025,Yoshinobu Yamamoto,PIT,LAD,9,31,21.8,Auto Start
5/2/2025,Yoshinobu Yamamoto,ATL,ATL,26,9,19.66666667,Auto Start
5/8/2025,Yoshinobu Yamamoto,ARI,ARI,2,26,20.57142857,Auto Start
5/14/2025,Yoshinobu Yamamoto,ATH,LAD,17,2,18.25,Auto Start
5/20/2025,Yoshinobu Yamamoto,ARI,LAD,27,17,18.11111111,Auto Start
5/26/2025,Yoshinobu Yamamoto,CLE,CLE,21,27,19,Auto Start
6/1/2025,Yoshinobu Yamamoto,NYY,LAD,-6.4,21,19.18181818,Auto Start
6/7/2025,Yoshinobu Yamamoto,STL,STL,21,-6.4,17.05,Auto Start
6/13/2025,Yoshinobu Yamamoto,SFG,LAD,-4.4,21,17.35384615,Auto Start
6/19/2025,Yoshinobu Yamamoto,SDP,LAD,10.3,-4.4,15.8,Auto Start
6/25/2025,Yoshinobu Yamamoto,COL,COL,24,10.3,15.43333333,Auto Start
7/1/2025,Yoshinobu Yamamoto,CHW,LAD,28,24,15.96875,Auto Start
7/7/2025,Yoshinobu Yamamoto,MIL,MIL,-11.4,28,16.67647059,Auto Start
7/13/2025,Yoshinobu Yamamoto,SFG,SFG,23,-11.4,15.11666667,Auto Start
7/22/2025,Yoshinobu Yamamoto,MIN,LAD,10,23,15.53157895,Auto Start
7/28/2025,Yoshinobu Yamamoto,CIN,CIN,27,10,15.255,Auto Start
8/3/2025,Yoshinobu Yamamoto,TBR,TBR,21.6,27,15.81428571,Auto Start
8/11/2025,Yoshinobu Yamamoto,LAA,LAA,-4.4,21.6,16.07727273,NA
8/18/2025,Yoshinobu Yamamoto,COL,COL,15,-4.4,15.18695652,Auto Start
8/24/2025,Yoshinobu Yamamoto,SDP,SDP,19,15,15.17916667,Auto Start
8/31/2025,Yoshinobu Yamamoto,ARI,LAD,25,19,15.332,Auto Start
9/6/2025,Yoshinobu Yamamoto,BAL,BAL,29.6,25,15.70384615,Auto Start
9/12/2025,Yoshinobu Yamamoto,SFG,SFG,27,29.6,16.21851852,Auto Start
9/18/2025,Yoshinobu Yamamoto,SFG,LAD,15.3,27,16.60357143,Auto Start
9/25/2025,Yoshinobu Yamamoto,ARI,ARI,24,15.3,16.55862069,Auto Start
9/13/2025,Brandon Sproat,TEX,NYM,15,12,12,Probably Start
9/19/2025,Brandon Sproat,WSN,NYM,3,15,13.5,Probably Start
9/26/2025,Brandon Sproat,MIA,MIA,0.6,3,10,Auto Start
7/27/2025,Grant Taylor,CHC,CHW,-2,4,4,NA
4/5/2025,Tomoyuki Sugano,KCR,KCR,16.3,3,3,Do Not Start
4/12/2025,Tomoyuki Sugano,TOR,BAL,-3.4,16.3,9.65,Questionable Start
4/17/2025,Tomoyuki Sugano,CLE,BAL,20,-3.4,5.3,Do Not Start
4/23/2025,Tomoyuki Sugano,WSN,WSN,11,20,8.975,Questionable Start
4/28/2025,Tomoyuki Sugano,NYY,BAL,22,11,9.38,Do Not Start
5/3/2025,Tomoyuki Sugano,KCR,BAL,12,22,11.48333333,Questionable Start
5/9/2025,Tomoyuki Sugano,LAA,LAA,26.3,12,11.55714286,Questionable Start
5/15/2025,Tomoyuki Sugano,MIN,BAL,6.3,26.3,13.4,Probably Start
5/21/2025,Tomoyuki Sugano,MIL,MIL,11,6.3,12.61111111,Questionable Start
5/27/2025,Tomoyuki Sugano,STL,BAL,4.3,11,12.45,Probably Start
6/3/2025,Tomoyuki Sugano,SEA,SEA,23,4.3,11.70909091,Probably Start
6/8/2025,Tomoyuki Sugano,ATH,ATH,-0.7,23,12.65,Questionable Start
6/14/2025,Tomoyuki Sugano,LAA,BAL,2.6,-0.7,11.62307692,Questionable Start
6/20/2025,Tomoyuki Sugano,NYY,NYY,-2.4,2.6,10.97857143,Questionable Start
6/27/2025,Tomoyuki Sugano,TBR,BAL,-2,-2.4,10.08666667,Questionable Start
7/2/2025,Tomoyuki Sugano,TEX,TEX,-5.4,-2,9.33125,Do Not Start
7/10/2025,Tomoyuki Sugano,NYM,BAL,12,-5.4,8.464705882,Do Not Start
7/21/2025,Tomoyuki Sugano,CLE,CLE,-2.4,12,8.661111111,Do Not Start
7/27/2025,Tomoyuki Sugano,COL,BAL,23,-2.4,8.078947368,Probably Start
8/2/2025,Tomoyuki Sugano,CHC,CHC,8,23,8.825,Do Not Start
8/8/2025,Tomoyuki Sugano,ATH,BAL,21,8,8.785714286,Questionable Start
8/14/2025,Tomoyuki Sugano,SEA,BAL,16.3,21,9.340909091,NA
